station,valid,drct,sknt,gust
MLB,2024-12-21 06:53,300.00,7.00,M
MLB,2024-12-21 07:53,320.00,7.00,M
MLB,2024-12-21 08:53,300.00,4.00,M
MLB,2024-12-21 09:53,270.00,4.00,M
MLB,2024-12-21 10:53,300.00,4.00,M
MLB,2024-12-21 11:53,310.00,6.00,M
MLB,2024-12-21 12:53,310.00,8.00,M
MLB,2024-12-21 13:53,320.00,8.00,M
MLB,2024-12-21 14:53,340.00,10.00,M
MLB,2024-12-21 15:53,340.00,9.00,M
MLB,2024-12-21 16:53,360.00,10.00,M
MLB,2024-12-21 17:53,360.00,11.00,M
MLB,2024-12-21 18:53,20.00,10.00,M
MLB,2024-12-21 19:53,350.00,10.00,M
MLB,2024-12-21 20:53,10.00,10.00,M
MLB,2024-12-21 21:53,10.00,12.00,M
MLB,2024-12-21 22:53,360.00,11.00,M
MLB,2024-12-21 23:53,360.00,11.00,18.00
MLB,2024-12-22 00:53,340.00,8.00,M
MLB,2024-12-22 01:53,310.00,7.00,M
MLB,2024-12-22 02:53,310.00,8.00,M
MLB,2024-12-22 03:53,310.00,7.00,M
MLB,2024-12-22 04:53,310.00,6.00,M
MLB,2024-12-22 05:53,310.00,7.00,M
MLB,2024-12-22 06:53,290.00,7.00,M
MLB,2024-12-22 07:53,310.00,8.00,M
MLB,2024-12-22 08:53,310.00,7.00,M
MLB,2024-12-22 09:53,310.00,7.00,M
MLB,2024-12-22 10:53,310.00,7.00,M
MLB,2024-12-22 11:53,300.00,6.00,M
MLB,2024-12-22 12:53,310.00,7.00,M
MLB,2024-12-22 13:53,320.00,7.00,M
MLB,2024-12-22 14:53,340.00,11.00,M
MLB,2024-12-22 15:53,360.00,16.00,M
MLB,2024-12-22 16:53,350.00,14.00,M
MLB,2024-12-22 17:53,360.00,14.00,M
MLB,2024-12-22 18:53,350.00,13.00,M
MLB,2024-12-22 19:53,350.00,14.00,M
MLB,2024-12-22 20:53,350.00,10.00,M
MLB,2024-12-22 21:53,330.00,11.00,M
MLB,2024-12-22 22:53,340.00,15.00,M
MLB,2024-12-22 23:53,340.00,14.00,21.00
MLB,2024-12-23 00:53,330.00,13.00,20.00
MLB,2024-12-23 01:53,330.00,11.00,M
MLB,2024-12-23 02:53,320.00,8.00,M
MLB,2024-12-23 03:53,330.00,9.00,M
MLB,2024-12-23 04:53,310.00,5.00,M
MLB,2024-12-23 05:53,290.00,5.00,M
MLB,2024-12-23 06:53,300.00,6.00,M
MLB,2024-12-23 07:53,0.00,0.00,M
MLB,2024-12-23 08:53,360.00,6.00,M
MLB,2024-12-23 09:53,0.00,0.00,M
MLB,2024-12-23 10:53,0.00,0.00,M
MLB,2024-12-23 11:53,280.00,3.00,M
MLB,2024-12-23 12:53,20.00,8.00,M
MLB,2024-12-23 13:53,40.00,8.00,M
MLB,2024-12-23 14:53,50.00,7.00,M
MLB,2024-12-23 15:53,350.00,8.00,M
MLB,2024-12-23 16:53,360.00,11.00,M
MLB,2024-12-23 17:53,30.00,10.00,M
MLB,2024-12-23 18:53,20.00,8.00,M
MLB,2024-12-23 19:53,30.00,14.00,M
MLB,2024-12-23 20:53,30.00,10.00,M
MLB,2024-12-23 21:53,20.00,5.00,M
MLB,2024-12-23 22:53,340.00,4.00,M
MLB,2024-12-23 23:53,10.00,7.00,M
MLB,2024-12-24 00:53,350.00,7.00,M
MLB,2024-12-24 01:08,350.00,11.00,M
MLB,2024-12-24 01:30,340.00,9.00,M
MLB,2024-12-24 01:53,340.00,7.00,M
MLB,2024-12-24 02:53,340.00,9.00,M
MLB,2024-12-24 03:53,350.00,10.00,M
MLB,2024-12-24 04:53,330.00,7.00,M
MLB,2024-12-24 05:33,320.00,6.00,M
MLB,2024-12-24 05:51,310.00,7.00,M
MLB,2024-12-24 05:53,310.00,6.00,M
MLB,2024-12-24 06:53,300.00,6.00,M
MLB,2024-12-24 09:53,330.00,8.00,M
MLB,2024-12-24 10:13,330.00,10.00,M
MLB,2024-12-24 10:53,330.00,8.00,M
MLB,2024-12-24 11:23,360.00,7.00,M
MLB,2024-12-24 11:53,330.00,5.00,M
MLB,2024-12-24 12:10,310.00,6.00,M
MLB,2024-12-24 12:53,350.00,4.00,M
MLB,2024-12-24 13:37,330.00,6.00,M
MLB,2024-12-24 13:53,340.00,6.00,M
MLB,2024-12-24 14:43,350.00,5.00,M
MLB,2024-12-24 14:53,350.00,6.00,M
MLB,2024-12-24 15:53,340.00,5.00,M
MLB,2024-12-24 16:33,10.00,5.00,M
MLB,2024-12-24 16:53,20.00,7.00,M
MLB,2024-12-24 17:53,20.00,9.00,M
MLB,2024-12-24 18:53,20.00,13.00,M
MLB,2024-12-24 19:53,10.00,13.00,M
